Oct 20, 2018 17:43:50.623580069 MST,
Oct 20, 2018 17:43:50.625954811 MST,2896
Oct 20, 2018 17:43:50.626018175 MST,
Oct 20, 2018 17:43:50.628286825 MST,2896
Oct 20, 2018 17:43:50.628371938 MST,
Oct 20, 2018 17:43:50.630723005 MST,2896
Oct 20, 2018 17:43:50.630820045 MST,
Oct 20, 2018 17:43:50.633173816 MST,2896
Oct 20, 2018 17:43:50.633244892 MST,
Oct 20, 2018 17:43:50.635554141 MST,4344
Oct 20, 2018 17:43:50.635657628 MST,
Oct 20, 2018 17:43:50.639196303 MST,4344
Oct 20, 2018 17:43:50.639285155 MST,
Oct 20, 2018 17:43:50.642823658 MST,4344
Oct 20, 2018 17:43:50.642928860 MST,
Oct 20, 2018 17:43:50.646469051 MST,4344
Oct 20, 2018 17:43:50.646555370 MST,
Oct 20, 2018 17:43:50.650084128 MST,4344
Oct 20, 2018 17:43:50.650188017 MST,
Oct 20, 2018 17:43:50.653738534 MST,4344
Oct 20, 2018 17:43:50.653846071 MST,
Oct 20, 2018 17:43:50.657348656 MST,2896
Oct 20, 2018 17:43:50.657453447 MST,
Oct 20, 2018 17:43:50.659771723 MST,1448
Oct 20, 2018 17:43:50.660982702 MST,4344
Oct 20, 2018 17:43:50.661073676 MST,
Oct 20, 2018 17:43:50.663417945 MST,2896
Oct 20, 2018 17:43:50.663507114 MST,
Oct 20, 2018 17:43:50.665831521 MST,2896
Oct 20, 2018 17:43:50.665938567 MST,
Oct 20, 2018 17:43:50.668265479 MST,2896
Oct 20, 2018 17:43:50.668349248 MST,
Oct 20, 2018 17:43:50.670686634 MST,2896
Oct 20, 2018 17:43:50.670776246 MST,
Oct 20, 2018 17:43:50.673096830 MST,2896
Oct 20, 2018 17:43:50.675212744 MST,
Oct 20, 2018 17:43:50.675532576 MST,4344
Oct 20, 2018 17:43:50.675613243 MST,
Oct 20, 2018 17:43:50.679166384 MST,4344
Oct 20, 2018 17:43:50.679259417 MST,
Oct 20, 2018 17:43:50.682786473 MST,4344
Oct 20, 2018 17:43:50.682876004 MST,
Oct 20, 2018 17:43:50.686447036 MST,4344
Oct 20, 2018 17:43:50.686502096 MST,
Oct 20, 2018 17:43:50.690052969 MST,2896
Oct 20, 2018 17:43:50.690127232 MST,
Oct 20, 2018 17:43:50.692477360 MST,1448
Oct 20, 2018 17:43:50.693692902 MST,4344
Oct 20, 2018 17:43:50.693789377 MST,
Oct 20, 2018 17:43:50.696112389 MST,2896
Oct 20, 2018 17:43:50.696216520 MST,
Oct 20, 2018 17:43:50.698534797 MST,2896
Oct 20, 2018 17:43:50.698621331 MST,
Oct 20, 2018 17:43:50.700965728 MST,2896
Oct 20, 2018 17:43:50.701050154 MST,
Oct 20, 2018 17:43:50.703377361 MST,2896
Oct 20, 2018 17:43:50.703476806 MST,
Oct 20, 2018 17:43:50.705838925 MST,2896
Oct 20, 2018 17:43:50.705893548 MST,
Oct 20, 2018 17:43:50.708249123 MST,4344
Oct 20, 2018 17:43:50.708304175 MST,
Oct 20, 2018 17:43:50.711883625 MST,4344
Oct 20, 2018 17:43:50.711943515 MST,
Oct 20, 2018 17:43:50.715521791 MST,4344
Oct 20, 2018 17:43:50.715580152 MST,
Oct 20, 2018 17:43:50.719152631 MST,4344
Oct 20, 2018 17:43:50.719207203 MST,
Oct 20, 2018 17:43:50.722784791 MST,4344
Oct 20, 2018 17:43:50.722843504 MST,
Oct 20, 2018 17:43:50.726421223 MST,4344
Oct 20, 2018 17:43:50.726482809 MST,
Oct 20, 2018 17:43:50.730050493 MST,2896
Oct 20, 2018 17:43:50.730103797 MST,
Oct 20, 2018 17:43:50.732475022 MST,1448
Oct 20, 2018 17:43:50.733682625 MST,4344
Oct 20, 2018 17:43:50.733752768 MST,
Oct 20, 2018 17:43:50.736081429 MST,2896
Oct 20, 2018 17:43:50.736179452 MST,
Oct 20, 2018 17:43:50.738521303 MST,2896
Oct 20, 2018 17:43:50.738599811 MST,
Oct 20, 2018 17:43:50.740935734 MST,2896
Oct 20, 2018 17:43:50.741028592 MST,
Oct 20, 2018 17:43:50.743343308 MST,2896
