Oct 21, 2018 14:55:34.603271918 MST,2896
Oct 21, 2018 14:55:34.603393330 MST,
Oct 21, 2018 14:55:34.605681075 MST,2896
Oct 21, 2018 14:55:34.605886612 MST,
Oct 21, 2018 14:55:34.608096525 MST,2896
Oct 21, 2018 14:55:34.608182356 MST,
Oct 21, 2018 14:55:34.610473223 MST,2896
Oct 21, 2018 14:55:34.610627750 MST,
Oct 21, 2018 14:55:34.612909609 MST,2896
Oct 21, 2018 14:55:34.613021039 MST,
Oct 21, 2018 14:55:34.615337990 MST,2896
Oct 21, 2018 14:55:34.615465088 MST,
Oct 21, 2018 14:55:34.617714116 MST,2896
Oct 21, 2018 14:55:34.617836970 MST,
Oct 21, 2018 14:55:34.620146290 MST,4344
Oct 21, 2018 14:55:34.620244283 MST,
Oct 21, 2018 14:55:34.623818950 MST,4344
Oct 21, 2018 14:55:34.623938882 MST,
Oct 21, 2018 14:55:34.627429988 MST,4344
Oct 21, 2018 14:55:34.627587074 MST,
Oct 21, 2018 14:55:34.631079075 MST,4344
Oct 21, 2018 14:55:34.631150156 MST,
Oct 21, 2018 14:55:34.635092898 MST,2896
Oct 21, 2018 14:55:34.635198061 MST,
Oct 21, 2018 14:55:34.637130081 MST,1448
Oct 21, 2018 14:55:34.638359601 MST,4344
Oct 21, 2018 14:55:34.638451295 MST,
Oct 21, 2018 14:55:34.640723691 MST,2896
Oct 21, 2018 14:55:34.640778895 MST,
Oct 21, 2018 14:55:34.643181892 MST,2896
Oct 21, 2018 14:55:34.643230563 MST,
Oct 21, 2018 14:55:34.645605022 MST,2896
Oct 21, 2018 14:55:34.645657870 MST,
Oct 21, 2018 14:55:34.648000489 MST,2896
Oct 21, 2018 14:55:34.648132101 MST,
Oct 21, 2018 14:55:34.650440948 MST,2896
Oct 21, 2018 14:55:34.650547145 MST,
Oct 21, 2018 14:55:34.652869048 MST,2896
Oct 21, 2018 14:55:34.652924782 MST,
Oct 21, 2018 14:55:34.655313542 MST,2896
Oct 21, 2018 14:55:34.655370961 MST,
Oct 21, 2018 14:55:34.657692766 MST,4344
Oct 21, 2018 14:55:34.657749885 MST,
Oct 21, 2018 14:55:34.661360771 MST,4344
